date/time: ,31/05/2023,08:22 p.m.
Run 1

time	Velocity 2
2,366667	8,138549E-1
2,383333	8,136307E-1
2,400000	8,104757E-1
2,416667	8,085111E-1
2,433333	8,070964E-1
2,450000	8,043951E-1
2,466667	8,021423E-1
2,483333	8,002311E-1
2,500000	7,974924E-1
2,516667	7,956880E-1
2,533333	7,930615E-1
2,550000	7,908193E-1
2,566667	7,887053E-1
2,583333	7,857531E-1
2,600000	7,836337E-1
2,616667	7,815357E-1
2,633333	7,799128E-1
2,650000	7,780870E-1
2,666667	7,759196E-1
2,683333	7,744408E-1
2,700000	7,732877E-1
2,716667	7,721933E-1
2,733333	7,713605E-1
2,750000	7,702607E-1
2,766667	7,698817E-1
2,783333	7,695507E-1
2,800000	7,692304E-1
2,816667	7,693052E-1
2,833333	7,695667E-1
2,850000	7,701540E-1
2,866667	7,707786E-1
2,883333	7,715420E-1
2,900000	7,725403E-1
2,916667	7,738162E-1
2,933333	7,750387E-1
2,950000	7,769339E-1
2,966667	7,782471E-1
2,983333	7,798327E-1
3,000000	7,819734E-1
3,016667	7,838045E-1
3,033333	7,862229E-1
3,050000	7,879098E-1
3,066667	7,898584E-1
3,083333	7,926611E-1
3,100000	7,942840E-1
3,116667	7,968305E-1
3,133333	7,988537E-1
3,150000	8,007329E-1
3,166667	8,031459E-1
3,183333	8,047955E-1
3,200000	8,067814E-1
3,216667	8,082762E-1
3,233333	8,093973E-1
3,250000	8,111216E-1
3,266667	8,124402E-1
3,283333	8,133104E-1
3,300000	8,142500E-1
3,316667	8,147892E-1
3,333333	8,151468E-1
3,350000	8,152429E-1
3,366667	8,152803E-1
3,383333	8,153444E-1
3,400000	8,153444E-1
3,416667	8,153444E-1
3,433333	8,137482E-1
3,450000	8,129047E-1
3,466667	8,119010E-1
3,483333	8,108173E-1
3,500000	8,097123E-1
3,516667	8,082976E-1
3,533333	8,067227E-1
3,550000	8,051425E-1
3,566667	8,035570E-1
3,583333	8,009891E-1
3,600000	7,991367E-1
3,616667	7,973536E-1
3,633333	7,959496E-1
3,650000	7,940651E-1
3,666667	7,916735E-1
3,683333	7,899064E-1
3,700000	7,876162E-1
3,716667	7,857531E-1
3,733333	7,840661E-1
3,750000	7,822991E-1
3,766667	7,806868E-1
3,783333	7,794910E-1
3,800000	7,781938E-1
3,816667	7,773610E-1
3,833333	7,760423E-1
3,850000	7,752843E-1
3,866667	7,749373E-1
3,883333	7,743073E-1
3,900000	7,743073E-1
3,916667	7,743073E-1
3,933333	7,742219E-1
3,950000	7,747131E-1
3,966667	7,748679E-1
3,983333	7,753430E-1
4,000000	7,763413E-1
4,016667	7,772595E-1
4,033333	7,783005E-1
4,050000	7,794430E-1
4,066667	7,806388E-1
4,083333	7,819414E-1
4,100000	7,834041E-1
4,116667	7,851338E-1
4,133333	7,864524E-1
4,150000	7,881661E-1
4,166667	7,901787E-1
4,183333	7,916468E-1
4,200000	7,937288E-1
4,216667	7,951115E-1
4,233333	7,968038E-1
4,250000	7,984160E-1
4,266667	7,998574E-1
4,283333	8,017846E-1
4,300000	8,030712E-1
4,316667	8,045019E-1
4,333333	8,056870E-1
4,350000	8,067974E-1
4,366667	8,074541E-1
4,383333	8,086712E-1
4,400000	8,094133E-1
4,416667	8,098884E-1
4,433333	8,103315E-1
4,450000	8,108494E-1
4,466667	8,110682E-1
4,483333	8,108707E-1
4,500000	8,107960E-1
4,516667	8,105077E-1
4,533333	8,101981E-1
4,550000	8,098137E-1
4,566667	8,089489E-1
4,583333	8,077584E-1
4,600000	8,072299E-1
4,616667	8,061141E-1
4,633333	8,047848E-1
4,650000	8,034449E-1
4,666667	8,021956E-1
4,683333	8,008450E-1
4,700000	7,995798E-1
4,716667	7,978021E-1
4,733333	7,966436E-1
4,750000	7,947912E-1
4,766667	7,936701E-1
4,783333	7,922607E-1
4,800000	7,905631E-1
4,816667	7,890416E-1
4,833333	7,874827E-1
4,850000	7,863937E-1
4,866667	7,853260E-1
4,883333	7,835963E-1
4,900000	7,829130E-1
4,916667	7,819040E-1
4,933333	7,810125E-1
4,950000	7,804146E-1
4,966667	7,799555E-1
4,983333	7,795604E-1
5,000000	7,788664E-1
5,016667	7,787169E-1
5,033333	7,786102E-1
5,050000	7,786102E-1
5,066667	7,786102E-1
5,083333	7,790105E-1
5,100000	7,793309E-1
5,116667	7,795818E-1
5,133333	7,795818E-1
5,150000	7,795818E-1
5,166667	7,815570E-1
5,183333	7,825553E-1
5,200000	7,834415E-1
5,216667	7,843651E-1
5,233333	7,855929E-1
5,250000	7,864791E-1
5,266667	7,881020E-1
5,283333	7,890629E-1
5,300000	7,904082E-1
5,316667	7,917322E-1
5,333333	7,931149E-1
5,350000	7,945242E-1
5,366667	7,958108E-1
5,383333	7,968091E-1
5,400000	7,983359E-1
5,416667	7,994677E-1
5,433333	8,008076E-1
5,450000	8,018914E-1
5,466667	8,026975E-1
5,483333	8,037972E-1
5,500000	8,043844E-1
5,516667	8,052226E-1
5,533333	8,056817E-1
5,550000	8,064664E-1
5,566667	8,067067E-1
5,583333	8,068562E-1
5,600000	8,069523E-1
5,616667	8,069523E-1
5,633333	8,068188E-1
5,650000	8,067707E-1
5,666667	8,065038E-1
5,683333	8,059700E-1
5,700000	8,055963E-1
5,716667	8,049023E-1
5,733333	8,042403E-1
5,750000	8,035783E-1
5,766667	8,029270E-1
5,783333	8,020088E-1
5,800000	8,013682E-1
5,816667	8,013682E-1
5,833333	8,013682E-1
5,850000	7,979248E-1
5,866667	7,965956E-1
5,883333	7,956560E-1
5,900000	7,943534E-1
5,916667	7,935473E-1
5,933333	7,924582E-1
5,950000	7,911823E-1
5,966667	7,903709E-1
5,983333	7,893352E-1
6,000000	7,884490E-1
6,016667	7,877817E-1
6,033333	7,866499E-1
6,050000	7,860414E-1
6,066667	7,856036E-1
6,083333	7,851178E-1
6,100000	7,844985E-1
6,116667	7,842209E-1
6,133333	7,839166E-1
6,150000	7,837405E-1
6,166667	7,835643E-1
6,183333	7,835162E-1
6,200000	7,837938E-1
6,216667	7,839166E-1
6,233333	7,841622E-1
6,250000	7,842850E-1
6,266667	7,847815E-1
6,283333	7,853794E-1
6,300000	7,857584E-1
6,316667	7,863777E-1
6,333333	7,870343E-1
6,350000	7,877283E-1
6,366667	7,888174E-1
6,383333	7,896128E-1
6,400000	7,903335E-1
6,416667	7,910062E-1
6,433333	7,917589E-1
6,450000	7,930668E-1
6,466667	7,938356E-1
6,483333	7,947111E-1
6,500000	7,958802E-1
6,516667	7,964888E-1
6,533333	7,974444E-1
6,550000	7,981651E-1
6,566667	7,988324E-1
6,583333	7,994250E-1
6,600000	8,001991E-1
6,616667	8,006155E-1
6,633333	8,012668E-1
6,650000	8,016725E-1
6,666667	8,019554E-1
6,683333	8,019501E-1
6,700000	8,023131E-1
6,716667	8,022650E-1
6,733333	8,022704E-1
6,750000	8,022811E-1
6,766667	8,021850E-1
6,783333	8,018220E-1
6,800000	8,015444E-1
6,816667	8,014750E-1
6,833333	8,009358E-1
6,850000	8,004019E-1
6,866667	7,998520E-1
6,883333	7,994570E-1
6,900000	7,990620E-1
6,916667	7,981437E-1
6,933333	7,974604E-1
6,950000	7,967771E-1
6,966667	7,961471E-1
6,983333	7,956453E-1
7,000000	7,948339E-1
7,016667	7,940277E-1
7,033333	7,934886E-1
7,050000	7,929227E-1
7,066667	7,921059E-1
7,083333	7,914973E-1
7,100000	7,908780E-1
7,116667	7,904296E-1
7,133333	7,896555E-1
7,150000	7,892551E-1
7,166667	7,886626E-1
7,183333	7,884010E-1
7,200000	7,882034E-1
7,216667	7,879098E-1
7,233333	7,876643E-1
7,250000	7,874454E-1
7,266667	7,873493E-1
7,283333	7,871998E-1
7,300000	7,873867E-1
7,316667	7,875628E-1
7,333333	7,875788E-1
7,350000	7,878671E-1
7,366667	7,879899E-1
7,383333	7,884223E-1
7,400000	7,885985E-1
7,416667	7,889829E-1
7,433333	7,892818E-1
7,450000	7,897142E-1
7,466667	7,904510E-1
7,483333	7,908834E-1
7,500000	7,913638E-1
7,516667	7,916841E-1
7,533333	7,921059E-1
7,550000	7,927839E-1
7,566667	7,934298E-1
7,583333	7,939370E-1
7,600000	7,943053E-1
7,616667	7,947271E-1
7,633333	7,954585E-1
7,650000	7,958375E-1
7,666667	7,961525E-1
7,683333	7,963767E-1
7,700000	7,968999E-1
7,716667	7,972575E-1
7,733333	7,974337E-1
7,750000	7,977380E-1
7,766667	7,979355E-1
7,783333	7,983146E-1
7,800000	7,983199E-1
7,816667	7,985281E-1
7,833333	7,986669E-1
7,850000	7,983679E-1
7,866667	7,985922E-1
7,883333	7,984053E-1
7,900000	7,982825E-1
7,916667	7,980850E-1
7,933333	7,976739E-1
7,950000	7,973803E-1
7,966667	7,972842E-1
7,983333	7,970814E-1
8,000000	7,966703E-1
8,016667	7,964034E-1
8,033333	7,963553E-1
8,050000	7,957948E-1
8,066667	7,955279E-1
8,083333	7,951542E-1
8,100000	7,949513E-1
8,116667	7,945135E-1
8,133333	7,941078E-1
8,150000	7,938676E-1
8,166667	7,935847E-1
8,183333	7,935313E-1
8,200000	7,932003E-1
8,216667	7,927252E-1
8,233333	7,924155E-1
8,250000	7,921112E-1
8,266667	7,918603E-1
8,283333	7,918229E-1
8,300000	7,915347E-1
8,316667	7,916628E-1
8,333333	7,916681E-1
8,350000	7,916201E-1
8,366667	7,916308E-1
8,383333	7,915614E-1
8,400000	7,917429E-1
8,416667	7,917429E-1
8,433333	7,917429E-1
8,450000	7,918550E-1
8,466667	7,920792E-1
8,483333	7,922233E-1
8,500000	7,924742E-1
8,516667	7,927198E-1
8,533333	7,929067E-1
8,550000	7,932804E-1
8,566667	7,935152E-1
8,583333	7,936807E-1
8,600000	7,936113E-1
8,616667	7,937448E-1
8,633333	7,940918E-1
8,650000	7,940171E-1
8,666667	7,943053E-1
8,683333	7,944922E-1
8,700000	7,946844E-1
8,716667	7,946844E-1
8,733333	7,948872E-1
8,750000	7,948445E-1
8,766667	7,950634E-1
8,783333	7,952076E-1
8,800000	7,951061E-1
8,816667	7,953837E-1
8,833333	7,952930E-1
8,850000	7,953303E-1
8,866667	7,952129E-1
8,883333	7,951648E-1
8,900000	7,951648E-1
8,916667	7,950741E-1
8,933333	7,951115E-1
8,950000	7,950100E-1
8,966667	7,949513E-1
8,983333	7,949727E-1
9,000000	7,948606E-1
9,016667	7,948285E-1
9,033333	7,948659E-1
9,050000	7,948125E-1
9,066667	7,945776E-1
9,083333	7,947378E-1
9,100000	7,944975E-1
9,116667	7,945936E-1
9,133333	7,943481E-1
9,150000	7,942520E-1
9,166667	7,944388E-1
9,183333	7,943961E-1
9,200000	7,944121E-1
9,216667	7,942840E-1
9,233333	7,943320E-1
9,250000	7,944175E-1
9,266667	7,944762E-1
9,283333	7,943534E-1
9,300000	7,945296E-1
9,316667	7,943374E-1
9,333333	7,944975E-1
9,350000	7,943908E-1
9,366667	7,944441E-1
9,383333	7,944441E-1
9,400000	7,944441E-1
9,416667	7,943641E-1
9,433333	7,944228E-1
9,450000	7,943374E-1
9,466667	7,943854E-1
9,483333	7,945776E-1
9,500000	7,944708E-1
9,516667	7,944335E-1
9,533333	7,944708E-1
9,550000	7,945776E-1
9,566667	7,943160E-1
9,583333	7,945296E-1
9,600000	7,945456E-1
9,616667	7,943587E-1
9,633333	7,945135E-1
9,650000	7,945082E-1
9,666667	7,943747E-1
9,683333	7,944762E-1
9,700000	7,944869E-1
9,716667	7,945029E-1
9,733333	7,945029E-1
9,750000	7,946203E-1
9,766667	7,945776E-1
9,783333	7,944441E-1
9,800000	7,945883E-1
9,816667	7,943747E-1
9,833333	7,946096E-1
9,850000	7,943908E-1
9,866667	7,945402E-1
9,883333	7,945456E-1
9,900000	7,944014E-1
9,916667	7,946417E-1
9,933333	7,945936E-1
9,950000	7,946150E-1
9,966667	7,944655E-1
9,983333	7,943908E-1
10,000000	7,944655E-1
10,016667	7,944869E-1
10,033333	7,944548E-1
10,050000	7,943641E-1
10,066667	7,943961E-1
10,083333	7,944495E-1
10,100000	7,944815E-1
10,116667	7,946630E-1
10,133333	7,946417E-1
10,150000	7,943801E-1
10,166667	7,946523E-1
10,183333	7,944922E-1
10,200000	7,945402E-1
10,216667	7,943908E-1
10,233333	7,944388E-1
10,250000	7,945936E-1
10,266667	7,944869E-1
10,283333	7,946257E-1
10,300000	7,945563E-1
10,316667	7,945135E-1
10,333333	7,943694E-1
10,350000	7,944228E-1
10,366667	7,944495E-1
10,383333	7,944335E-1
10,400000	7,944175E-1
10,416667	7,945135E-1
10,433333	7,943374E-1
10,450000	7,945883E-1
10,466667	7,943427E-1
10,483333	7,943908E-1
10,500000	7,944495E-1
10,516667	7,944068E-1
10,533333	7,943801E-1
10,550000	7,942626E-1
10,566667	7,945029E-1
10,583333	7,944388E-1
10,600000	7,943320E-1
10,616667	7,943320E-1
10,633333	7,943320E-1
10,650000	7,943641E-1
10,666667	7,944548E-1
10,683333	7,944495E-1
10,700000	7,943854E-1
10,716667	7,944281E-1
10,733333	7,944708E-1
10,750000	7,944922E-1
10,766667	7,943107E-1
10,783333	7,943427E-1
10,800000	7,944441E-1
10,816667	7,945616E-1
10,833333	7,944869E-1
10,850000	7,944815E-1
10,866667	7,943214E-1
10,883333	7,945563E-1
10,900000	7,945509E-1
10,916667	7,942733E-1
10,933333	7,943214E-1
10,950000	7,945082E-1
10,966667	7,944068E-1
10,983333	7,944548E-1
11,000000	7,944175E-1
11,016667	7,944708E-1
11,033333	7,944335E-1
11,050000	7,944388E-1
11,066667	7,942573E-1
11,083333	7,944441E-1
11,100000	7,945296E-1
11,116667	7,944121E-1
11,133333	7,943801E-1
11,150000	7,943160E-1
11,166667	7,944495E-1
11,183333	7,944655E-1
11,200000	7,943053E-1
11,216667	7,942893E-1
11,233333	7,943214E-1
11,250000	7,944175E-1
11,266667	7,942947E-1
11,283333	7,943160E-1
11,300000	7,945669E-1
11,316667	7,945296E-1
11,333333	7,945509E-1
11,350000	7,945669E-1
11,366667	7,944762E-1
11,383333	7,944762E-1
11,400000	7,943801E-1
11,416667	7,946257E-1
11,433333	7,944869E-1
11,450000	7,945456E-1
11,466667	7,944014E-1
11,483333	7,943801E-1
11,500000	7,945723E-1
11,516667	7,946043E-1
11,533333	7,944975E-1
11,550000	7,944815E-1
11,566667	7,944602E-1
11,583333	7,946363E-1
11,600000	7,945829E-1
11,616667	7,946257E-1
11,633333	7,944068E-1
11,650000	7,944014E-1
11,666667	7,946417E-1
11,683333	7,945669E-1
11,700000	7,943481E-1
11,716667	7,946096E-1
11,733333	7,944655E-1
11,750000	7,945616E-1
11,766667	7,944068E-1
11,783333	7,945296E-1
11,800000	7,945402E-1
11,816667	7,945135E-1
11,833333	7,944281E-1
11,850000	7,945029E-1
11,866667	7,946043E-1
11,883333	7,943801E-1
11,900000	7,945776E-1
11,916667	7,944495E-1
11,933333	7,943267E-1
11,950000	7,943481E-1
11,966667	7,945723E-1
11,983333	7,943427E-1
12,000000	7,943747E-1
12,016667	7,946150E-1
12,033333	7,945135E-1
12,050000	7,943534E-1
12,066667	7,943160E-1
12,083333	7,946096E-1
12,100000	7,945296E-1
12,116667	7,944762E-1
12,133333	7,945296E-1
12,150000	7,943374E-1
12,166667	7,943481E-1
12,183333	7,944335E-1
12,200000	7,944121E-1
12,216667	7,946470E-1
12,233333	7,944175E-1
12,250000	7,945456E-1
12,266667	7,945242E-1
12,283333	7,944228E-1
12,300000	7,944708E-1
12,316667	7,944121E-1
12,333333	7,945082E-1
12,350000	7,943374E-1
12,366667	7,946257E-1
12,383333	7,943374E-1
12,400000	7,944602E-1
12,416667	7,945509E-1
12,433333	7,943641E-1
12,450000	7,946310E-1
12,466667	7,945509E-1
12,483333	7,946257E-1
12,500000	7,945723E-1
12,516667	7,945349E-1
12,533333	7,943427E-1
12,550000	7,945563E-1
12,566667	7,943641E-1
12,583333	7,945296E-1
12,600000	7,944815E-1
12,616667	7,944869E-1
12,633333	7,945723E-1
12,650000	7,945883E-1
12,666667	7,943587E-1
12,683333	7,944922E-1
12,700000	7,943427E-1
12,716667	7,944975E-1
12,733333	7,945242E-1
12,750000	7,943961E-1
12,766667	7,944495E-1
12,783333	7,945402E-1
12,800000	7,944121E-1
12,816667	7,944388E-1
12,833333	7,945029E-1
12,850000	7,943374E-1
12,866667	7,943641E-1
12,883333	7,944441E-1
12,900000	7,943053E-1
12,916667	7,945402E-1
12,933333	7,944655E-1
12,950000	7,944014E-1
12,966667	7,944068E-1
12,983333	7,943427E-1
13,000000	7,944762E-1
13,016667	7,943961E-1
13,033333	7,943587E-1
13,050000	7,944175E-1
13,066667	7,943320E-1
13,083333	7,943961E-1
13,100000	7,943854E-1
13,116667	7,943961E-1
13,133333	7,943374E-1
13,150000	7,944281E-1
13,166667	7,943961E-1
13,183333	7,943267E-1
13,200000	7,945402E-1
13,216667	7,943641E-1
13,233333	7,944495E-1
13,250000	7,945669E-1
13,266667	7,944708E-1
13,283333	7,945349E-1
13,300000	7,944441E-1
13,316667	7,943427E-1
13,333333	7,944121E-1
13,350000	7,945135E-1
13,366667	7,944815E-1
13,383333	7,944655E-1
13,400000	7,944121E-1
13,416667	7,945029E-1
13,433333	7,946043E-1
13,450000	7,945616E-1
13,466667	7,945189E-1
13,483333	7,943801E-1
13,500000	7,946150E-1
13,516667	7,945296E-1
13,533333	7,945135E-1
13,550000	7,944068E-1
13,566667	7,943641E-1
13,583333	7,945349E-1
13,600000	7,944014E-1
13,616667	7,945349E-1
13,633333	7,944815E-1
13,650000	7,943481E-1
13,666667	7,943000E-1
13,683333	7,945723E-1
13,700000	7,944068E-1
13,716667	7,943427E-1
13,733333	7,944548E-1
13,750000	7,943908E-1
13,766667	7,943267E-1
13,783333	7,944708E-1
13,800000	7,945669E-1
13,816667	7,942947E-1
13,833333	7,944121E-1
13,850000	7,944388E-1
13,866667	7,944014E-1
13,883333	7,943374E-1
13,900000	7,944121E-1
13,916667	7,944655E-1
13,933333	7,945135E-1
13,950000	7,945509E-1
13,966667	7,943000E-1
13,983333	7,945563E-1
14,000000	7,944762E-1
14,016667	7,943587E-1
14,033333	7,943000E-1
14,050000	7,945189E-1
14,066667	7,944762E-1
14,083333	7,945829E-1
14,100000	7,944068E-1
14,116667	7,944335E-1
14,133333	7,945883E-1
14,150000	7,943427E-1
14,166667	7,943320E-1
14,183333	7,943320E-1
14,200000	7,945456E-1
14,216667	7,945242E-1
14,233333	7,945990E-1
14,250000	7,944815E-1
14,266667	7,946043E-1
14,283333	7,945776E-1
14,300000	7,943374E-1
14,316667	7,943160E-1
14,333333	7,944495E-1
14,350000	7,943854E-1
14,366667	7,946257E-1
14,383333	7,946417E-1
14,400000	7,944762E-1
14,416667	7,943747E-1
14,433333	7,945456E-1
14,450000	7,945082E-1
14,466667	7,943854E-1
14,483333	7,943214E-1
14,500000	7,943801E-1
14,516667	7,943641E-1
14,533333	7,943641E-1
14,550000	7,945829E-1
14,566667	7,944975E-1
14,583333	7,944495E-1
14,600000	7,943587E-1
14,616667	7,945723E-1
14,633333	7,945936E-1
14,650000	7,945082E-1
14,666667	7,943374E-1
14,683333	7,946203E-1
14,700000	7,944548E-1
14,716667	7,945883E-1
14,733333	7,944655E-1
14,750000	7,943267E-1
14,766667	7,945135E-1
14,783333	7,943801E-1
14,800000	7,944175E-1
14,816667	7,945509E-1
14,833333	7,944495E-1
14,850000	7,944815E-1
14,866667	7,944495E-1
14,883333	7,944281E-1
14,900000	7,943481E-1
14,916667	7,944815E-1
14,933333	7,943801E-1
14,950000	7,943267E-1
14,966667	7,945135E-1
14,983333	7,946096E-1
15,000000	7,944281E-1

