date/time: ,31/05/2023,08:24 p.m.
Run 1

time	Velocity 2
3,950000	7,938676E-1
3,966667	7,944869E-1
3,983333	7,951915E-1
4,000000	7,962806E-1
4,016667	7,970814E-1
4,033333	7,976686E-1
4,050000	7,984053E-1
4,066667	7,990940E-1
4,083333	7,995050E-1
4,100000	8,003966E-1
4,116667	8,007703E-1
4,133333	8,015230E-1
4,150000	8,019501E-1
4,166667	8,021262E-1
4,183333	8,022437E-1
4,200000	8,025907E-1
4,216667	8,029377E-1
4,233333	8,030765E-1
4,250000	8,033594E-1
4,266667	8,032046E-1
4,283333	8,032580E-1
4,300000	8,031459E-1
4,316667	8,029377E-1
4,333333	8,026921E-1
4,350000	8,025960E-1
4,366667	8,022330E-1
4,383333	8,022330E-1
4,400000	8,022330E-1
4,416667	8,015977E-1
4,433333	8,012881E-1
4,450000	8,009518E-1
4,466667	8,002364E-1
4,483333	7,997987E-1
4,500000	7,993449E-1
4,516667	7,989765E-1
4,533333	7,985975E-1
4,550000	7,978715E-1
4,566667	7,972415E-1
4,583333	7,966596E-1
4,600000	7,962913E-1
4,616667	7,955492E-1
4,633333	7,948018E-1
4,650000	7,942733E-1
4,666667	7,939423E-1
4,683333	7,932056E-1
4,700000	7,929173E-1
4,716667	7,923301E-1
4,733333	7,915133E-1
4,750000	7,908834E-1
4,766667	7,904029E-1
4,783333	7,900132E-1
4,800000	7,895114E-1
4,816667	7,888441E-1
4,833333	7,884170E-1
4,850000	7,878458E-1
4,866667	7,874133E-1
4,883333	7,870610E-1
4,900000	7,866873E-1
4,916667	7,862122E-1
4,933333	7,858385E-1
4,950000	7,857744E-1
4,966667	7,854381E-1
4,983333	7,851979E-1
5,000000	7,850858E-1
5,016667	7,848028E-1
5,033333	7,849043E-1
5,050000	7,846640E-1
5,066667	7,845466E-1
5,083333	7,848562E-1
5,100000	7,847174E-1
5,116667	7,848188E-1
5,133333	7,851018E-1
5,150000	7,851872E-1
5,166667	7,854061E-1
5,183333	7,856036E-1
5,200000	7,857584E-1
5,216667	7,861588E-1
5,233333	7,862229E-1
5,250000	7,864951E-1
5,266667	7,864951E-1
5,283333	7,864951E-1
5,300000	7,875361E-1
5,316667	7,880059E-1
5,333333	7,882782E-1
5,350000	7,886252E-1
5,366667	7,891056E-1
5,383333	7,892658E-1
5,400000	7,896662E-1
5,416667	7,903549E-1
5,433333	7,907179E-1
5,450000	7,911236E-1
5,466667	7,912144E-1
5,483333	7,916735E-1
5,500000	7,919671E-1
5,516667	7,923034E-1
5,533333	7,926985E-1
5,550000	7,932964E-1
5,566667	7,935099E-1
5,583333	7,937074E-1
5,600000	7,940811E-1
5,616667	7,941132E-1
5,633333	7,945402E-1
5,650000	7,947538E-1
5,666667	7,950474E-1
5,683333	7,950634E-1
5,700000	7,952396E-1
5,716667	7,955492E-1
5,733333	7,956773E-1
5,750000	7,958161E-1
5,766667	7,957734E-1
5,783333	7,959977E-1
5,800000	7,960831E-1
5,816667	7,961151E-1
5,833333	7,958535E-1
5,850000	7,956506E-1
5,866667	7,956026E-1
5,883333	7,954691E-1
5,900000	7,952823E-1
5,916667	7,952076E-1
5,933333	7,952129E-1
5,950000	7,951969E-1
5,966667	7,950474E-1
5,983333	7,943053E-1
6,000000	7,947591E-1
6,016667	7,945296E-1
6,033333	7,945296E-1
6,050000	7,945296E-1
6,066667	7,941185E-1
6,083333	7,941025E-1
6,100000	7,940491E-1
6,116667	7,940491E-1
6,133333	7,940491E-1
6,150000	7,937555E-1
6,166667	7,936274E-1
6,183333	7,935152E-1
6,200000	7,935900E-1
6,216667	7,932430E-1
6,233333	7,932056E-1
6,250000	7,931843E-1
6,266667	7,929334E-1
6,283333	7,926771E-1
6,300000	7,925864E-1
6,316667	7,924048E-1
6,333333	7,921806E-1
6,350000	7,921913E-1
6,366667	7,921913E-1
6,383333	7,918817E-1
6,400000	7,918016E-1
6,416667	7,917856E-1
6,433333	7,916308E-1
6,450000	7,917375E-1
6,466667	7,915934E-1
6,483333	7,917108E-1
6,500000	7,915240E-1
6,516667	7,917642E-1
6,533333	7,918069E-1
6,550000	7,916681E-1
6,566667	7,917802E-1
6,583333	7,919244E-1
6,600000	7,918550E-1
6,616667	7,921699E-1
6,633333	7,921166E-1
6,650000	7,920685E-1
6,666667	7,921593E-1
6,683333	7,924262E-1
6,700000	7,923408E-1
6,716667	7,924315E-1
6,733333	7,925597E-1
6,750000	7,923781E-1
6,766667	7,924209E-1
6,783333	7,926291E-1
6,800000	7,925970E-1
6,816667	7,926237E-1
6,833333	7,926024E-1
6,850000	7,923568E-1
6,866667	7,923675E-1
6,883333	7,923461E-1
6,900000	7,925490E-1
6,916667	7,923354E-1
6,933333	7,923461E-1
6,950000	7,922554E-1
6,966667	7,922180E-1
6,983333	7,924529E-1
7,000000	7,922073E-1
7,016667	7,923141E-1
7,033333	7,922821E-1
7,050000	7,923087E-1
7,066667	7,923835E-1
7,083333	7,922767E-1
7,100000	7,924796E-1
7,116667	7,924475E-1
7,133333	7,924475E-1
7,150000	7,922233E-1
7,166667	7,923194E-1
7,183333	7,922607E-1
7,200000	7,924369E-1
7,216667	7,922127E-1
7,233333	7,922660E-1
7,250000	7,922287E-1
7,266667	7,920845E-1
7,283333	7,921593E-1
7,300000	7,922447E-1
7,316667	7,922607E-1
7,333333	7,922927E-1
7,350000	7,923515E-1
7,366667	7,922660E-1
7,383333	7,922607E-1
7,400000	7,921806E-1
7,416667	7,923408E-1
7,433333	7,921860E-1
7,450000	7,921059E-1
7,466667	7,921806E-1
7,483333	7,921646E-1
7,500000	7,923781E-1
7,516667	7,922073E-1
7,533333	7,921593E-1
7,550000	7,923301E-1
7,566667	7,923568E-1
7,583333	7,922607E-1
7,600000	7,922287E-1
7,616667	7,922393E-1
7,633333	7,921486E-1
7,650000	7,922340E-1
7,666667	7,923568E-1
7,683333	7,923461E-1
7,700000	7,921913E-1
7,716667	7,923888E-1
7,733333	7,923888E-1
7,750000	7,921166E-1
7,766667	7,920952E-1
7,783333	7,922767E-1
7,800000	7,921379E-1
7,816667	7,923354E-1
7,833333	7,921433E-1
7,850000	7,921486E-1
7,866667	7,921806E-1
7,883333	7,921379E-1
7,900000	7,923728E-1
7,916667	7,921272E-1
7,933333	7,922714E-1
7,950000	7,922180E-1
7,966667	7,923408E-1
7,983333	7,922500E-1
8,000000	7,921860E-1
8,016667	7,923354E-1
8,033333	7,922607E-1
8,050000	7,923675E-1
8,066667	7,922233E-1
8,083333	7,921433E-1
8,100000	7,923408E-1
8,116667	7,922127E-1
8,133333	7,922180E-1
8,150000	7,922821E-1
8,166667	7,922927E-1
8,183333	7,923835E-1
8,200000	7,923728E-1
8,216667	7,922874E-1
8,233333	7,922073E-1
8,250000	7,921112E-1
8,266667	7,923675E-1
8,283333	7,922393E-1
8,300000	7,923034E-1
8,316667	7,922981E-1
8,333333	7,921593E-1
8,350000	7,922340E-1
8,366667	7,923621E-1
8,383333	7,923461E-1
8,400000	7,923354E-1
8,416667	7,922447E-1
8,433333	7,922287E-1
8,450000	7,923408E-1
8,466667	7,923461E-1
8,483333	7,922180E-1
8,500000	7,922233E-1
8,516667	7,921486E-1
8,533333	7,921593E-1
8,550000	7,921059E-1
8,566667	7,923194E-1
8,583333	7,922554E-1
8,600000	7,921059E-1
8,616667	7,923781E-1
8,633333	7,922660E-1
8,650000	7,922393E-1
8,666667	7,921059E-1
8,683333	7,923194E-1
8,700000	7,921699E-1
8,716667	7,922660E-1
8,733333	7,922447E-1
8,750000	7,922714E-1
8,766667	7,923515E-1
8,783333	7,922127E-1
8,800000	7,921753E-1
8,816667	7,924048E-1
8,833333	7,923621E-1
8,850000	7,921966E-1
8,866667	7,923354E-1
8,883333	7,923087E-1
8,900000	7,922340E-1
8,916667	7,923354E-1
8,933333	7,922714E-1
8,950000	7,923301E-1
8,966667	7,922393E-1
8,983333	7,921433E-1
9,000000	7,921219E-1
9,016667	7,922127E-1
9,033333	7,921486E-1
9,050000	7,922767E-1
9,066667	7,921753E-1
9,083333	7,921699E-1
9,100000	7,921112E-1
9,116667	7,923621E-1
9,133333	7,922821E-1
9,150000	7,922981E-1
9,166667	7,921219E-1
9,183333	7,921112E-1
9,200000	7,921699E-1
9,216667	7,921166E-1
9,233333	7,922981E-1
9,250000	7,921699E-1
9,266667	7,922393E-1
9,283333	7,923034E-1
9,300000	7,923408E-1
9,316667	7,923141E-1
9,333333	7,922660E-1
9,350000	7,922874E-1
9,366667	7,923141E-1
9,383333	7,924529E-1
9,400000	7,921806E-1
9,416667	7,924048E-1
9,433333	7,923995E-1
9,450000	7,921806E-1
9,466667	7,921486E-1
9,483333	7,924636E-1
9,500000	7,924582E-1
9,516667	7,921593E-1
9,533333	7,922340E-1
9,550000	7,922180E-1
9,566667	7,921593E-1
9,583333	7,922554E-1
9,600000	7,923995E-1
9,616667	7,922821E-1
9,633333	7,924315E-1
9,650000	7,922340E-1
9,666667	7,923995E-1
9,683333	7,924689E-1
9,700000	7,923034E-1
9,716667	7,922447E-1
9,733333	7,922554E-1
9,750000	7,923034E-1
9,766667	7,922073E-1
9,783333	7,924262E-1
9,800000	7,922500E-1
9,816667	7,922767E-1
9,833333	7,922340E-1
9,850000	7,922287E-1
9,866667	7,922607E-1
9,883333	7,922500E-1
9,900000	7,922447E-1
9,916667	7,923995E-1
9,933333	7,922607E-1
9,950000	7,921272E-1
9,966667	7,922554E-1
9,983333	7,924048E-1
10,000000	7,922340E-1
10,016667	7,923728E-1
10,033333	7,923194E-1
10,050000	7,924102E-1
10,066667	7,924155E-1
10,083333	7,920311E-1
10,100000	7,923034E-1
10,116667	7,924209E-1
10,133333	7,924475E-1
10,150000	7,921753E-1
10,166667	7,922554E-1
10,183333	7,921326E-1
10,200000	7,923995E-1
10,216667	7,923034E-1
10,233333	7,923087E-1
10,250000	7,921539E-1
10,266667	7,922821E-1
10,283333	7,924315E-1
10,300000	7,923194E-1
10,316667	7,921753E-1
10,333333	7,921379E-1
10,350000	7,921646E-1
10,366667	7,923408E-1
10,383333	7,922874E-1
10,400000	7,921112E-1
10,416667	7,923461E-1
10,433333	7,923568E-1
10,450000	7,921699E-1
10,466667	7,921433E-1
10,483333	7,922927E-1
10,500000	7,921699E-1
10,516667	7,920845E-1
10,533333	7,923034E-1
10,550000	7,922874E-1
10,566667	7,920739E-1
10,583333	7,922554E-1
10,600000	7,922714E-1
10,616667	7,920952E-1
10,633333	7,923675E-1
10,650000	7,921379E-1
10,666667	7,922340E-1
10,683333	7,922393E-1
10,700000	7,922233E-1
10,716667	7,923675E-1
10,733333	7,921966E-1
10,750000	7,922340E-1
10,766667	7,920952E-1
10,783333	7,923354E-1
10,800000	7,923248E-1
10,816667	7,921486E-1
10,833333	7,922554E-1
10,850000	7,921433E-1
10,866667	7,923568E-1
10,883333	7,921753E-1
10,900000	7,923087E-1
10,916667	7,922020E-1
10,933333	7,923141E-1
10,950000	7,922393E-1
10,966667	7,923888E-1
10,983333	7,923408E-1
11,000000	7,922821E-1
11,016667	7,923301E-1
11,033333	7,921646E-1
11,050000	7,923034E-1
11,066667	7,923408E-1
11,083333	7,921860E-1
11,100000	7,921219E-1
11,116667	7,923621E-1
11,133333	7,921539E-1
11,150000	7,923728E-1
11,166667	7,920952E-1
11,183333	7,922287E-1
11,200000	7,923087E-1
11,216667	7,922927E-1
11,233333	7,922073E-1
11,250000	7,922020E-1
11,266667	7,922500E-1
11,283333	7,923888E-1
11,300000	7,922981E-1
11,316667	7,923034E-1
11,333333	7,921379E-1
11,350000	7,922073E-1
11,366667	7,924369E-1
11,383333	7,921486E-1
11,400000	7,920952E-1
11,416667	7,922233E-1
11,433333	7,922447E-1
11,450000	7,921433E-1
11,466667	7,922981E-1
11,483333	7,922927E-1
11,500000	7,923675E-1
11,516667	7,921699E-1
11,533333	7,921539E-1
11,550000	7,921166E-1
11,566667	7,923301E-1
11,583333	7,921966E-1
11,600000	7,921326E-1
11,616667	7,923515E-1
11,633333	7,921753E-1
11,650000	7,922447E-1
11,666667	7,923248E-1
11,683333	7,924209E-1
11,700000	7,921646E-1
11,716667	7,923087E-1
11,733333	7,920899E-1
11,750000	7,922660E-1
11,766667	7,922020E-1
11,783333	7,921646E-1
11,800000	7,922981E-1
11,816667	7,921966E-1
11,833333	7,922607E-1
11,850000	7,920899E-1
11,866667	7,921486E-1
11,883333	7,921005E-1
11,900000	7,921005E-1
11,916667	7,921005E-1
11,933333	7,922233E-1
11,950000	7,923141E-1
11,966667	7,922714E-1
11,983333	7,920739E-1
12,000000	7,923568E-1
12,016667	7,922767E-1
12,033333	7,921486E-1
12,050000	7,922500E-1
12,066667	7,923248E-1
12,083333	7,922233E-1
12,100000	7,921433E-1
12,116667	7,923301E-1
12,133333	7,923568E-1
12,150000	7,922393E-1
12,166667	7,921379E-1
12,183333	7,921966E-1
12,200000	7,920899E-1
12,216667	7,922767E-1
12,233333	7,922340E-1
12,250000	7,922233E-1
12,266667	7,923515E-1
12,283333	7,921379E-1
12,300000	7,923781E-1
12,316667	7,923248E-1
12,333333	7,922767E-1
12,350000	7,922020E-1
12,366667	7,923461E-1
12,383333	7,924422E-1
12,400000	7,923194E-1
12,416667	7,921966E-1
12,433333	7,922073E-1
12,450000	7,922020E-1
12,466667	7,924475E-1
12,483333	7,923781E-1
12,500000	7,923087E-1
12,516667	7,924529E-1
12,533333	7,924048E-1
12,550000	7,923781E-1
12,566667	7,924582E-1
12,583333	7,923034E-1
12,600000	7,925597E-1
12,616667	7,924422E-1
12,633333	7,923621E-1
12,650000	7,925490E-1
12,666667	7,925864E-1
12,683333	7,924903E-1
12,700000	7,925650E-1
12,716667	7,923141E-1
12,733333	7,925757E-1
12,750000	7,924048E-1
12,766667	7,924689E-1
12,783333	7,925330E-1
12,800000	7,924102E-1
12,816667	7,924048E-1
12,833333	7,923515E-1
12,850000	7,924155E-1
12,866667	7,922927E-1
12,883333	7,922607E-1
12,900000	7,924956E-1
12,916667	7,923675E-1
12,933333	7,922287E-1
12,950000	7,922073E-1
12,966667	7,921966E-1
12,983333	7,923568E-1
13,000000	7,924369E-1
13,016667	7,925436E-1
13,033333	7,923354E-1
13,050000	7,922500E-1
13,066667	7,921860E-1
13,083333	7,924475E-1
13,100000	7,923728E-1
13,116667	7,922874E-1
13,133333	7,923728E-1
13,150000	7,923354E-1
13,166667	7,923568E-1
13,183333	7,923888E-1
13,200000	7,923675E-1
13,216667	7,924849E-1
13,233333	7,922447E-1
13,250000	7,923354E-1
13,266667	7,924475E-1
13,283333	7,923301E-1
13,300000	7,923087E-1
13,316667	7,922981E-1
13,333333	7,922447E-1
13,350000	7,921486E-1
13,366667	7,923354E-1
13,383333	7,921860E-1
13,400000	7,922927E-1
13,416667	7,921272E-1
13,433333	7,922607E-1
13,450000	7,923408E-1
13,466667	7,923301E-1
13,483333	7,923141E-1
13,500000	7,921379E-1
13,516667	7,921379E-1
13,533333	7,922340E-1
13,550000	7,921913E-1
13,566667	7,923835E-1
13,583333	7,923781E-1
13,600000	7,922287E-1
13,616667	7,923515E-1
13,633333	7,922127E-1
13,650000	7,923781E-1
13,666667	7,922127E-1
13,683333	7,921646E-1
13,700000	7,922287E-1
13,716667	7,921593E-1
13,733333	7,921699E-1
13,750000	7,922180E-1
13,766667	7,923248E-1
13,783333	7,922020E-1
13,800000	7,922287E-1
13,816667	7,921059E-1
13,833333	7,922660E-1
13,850000	7,923034E-1
13,866667	7,922393E-1
13,883333	7,923568E-1
13,900000	7,921913E-1
13,916667	7,922660E-1
13,933333	7,922874E-1
13,950000	7,921753E-1
13,966667	7,922821E-1
13,983333	7,921593E-1
14,000000	7,922927E-1
14,016667	7,922127E-1
14,033333	7,921753E-1
14,050000	7,921593E-1
14,066667	7,923781E-1
14,083333	7,921272E-1
14,100000	7,922180E-1
14,116667	7,921806E-1
14,133333	7,921219E-1
14,150000	7,921433E-1
14,166667	7,923781E-1
14,183333	7,922393E-1
14,200000	7,923621E-1
14,216667	7,922821E-1
14,233333	7,921433E-1
14,250000	7,923995E-1
14,266667	7,921005E-1
14,283333	7,921219E-1
14,300000	7,921112E-1
14,316667	7,921753E-1
14,333333	7,921433E-1
14,350000	7,922287E-1
14,366667	7,923461E-1
14,383333	7,921913E-1
14,400000	7,922340E-1
14,416667	7,923781E-1
14,433333	7,922607E-1
14,450000	7,922767E-1
14,466667	7,924475E-1
14,483333	7,923621E-1
14,500000	7,920952E-1
14,516667	7,922180E-1
14,533333	7,921966E-1
14,550000	7,922233E-1
14,566667	7,920952E-1
14,583333	7,923248E-1
14,600000	7,921539E-1
14,616667	7,921860E-1
14,633333	7,923621E-1
14,650000	7,923515E-1
14,666667	7,922393E-1
14,683333	7,921059E-1
14,700000	7,922393E-1
14,716667	7,923248E-1
14,733333	7,923248E-1
14,750000	7,924102E-1
14,766667	7,919297E-1
14,783333	7,923675E-1
14,800000	7,923034E-1
14,816667	7,921966E-1
14,833333	7,923568E-1
14,850000	7,922180E-1
14,866667	7,921753E-1
14,883333	7,923621E-1
14,900000	7,923461E-1
14,916667	7,922660E-1
14,933333	7,921272E-1
14,950000	7,921379E-1
14,966667	7,921753E-1
14,983333	7,921913E-1
15,000000	7,921593E-1

