date/time: ,31/05/2023,08:19 p.m.
Run 1

time	Velocity 2
4,333333	7,795284E-1
4,350000	7,799074E-1
4,366667	7,804680E-1
4,383333	7,810285E-1
4,400000	7,818827E-1
4,416667	7,825019E-1
4,433333	7,832653E-1
4,450000	7,842049E-1
4,466667	7,848402E-1
4,483333	7,861108E-1
4,500000	7,867460E-1
4,516667	7,878511E-1
4,533333	7,889295E-1
4,550000	7,898904E-1
4,566667	7,915293E-1
4,583333	7,924048E-1
4,600000	7,934619E-1
4,616667	7,947004E-1
4,633333	7,956827E-1
4,650000	7,971241E-1
4,666667	7,979676E-1
4,683333	7,990566E-1
4,700000	8,000282E-1
4,716667	8,009678E-1
4,733333	8,019714E-1
4,750000	8,024039E-1
4,766667	8,031833E-1
4,783333	8,038826E-1
4,800000	8,046353E-1
4,816667	8,048489E-1
4,833333	8,053027E-1
4,850000	8,054415E-1
4,866667	8,059059E-1
4,883333	8,058899E-1
4,900000	8,058205E-1
4,916667	8,057671E-1
4,933333	8,053080E-1
4,950000	8,050411E-1
4,966667	8,049129E-1
4,983333	8,043310E-1
5,000000	8,040908E-1
5,016667	8,035303E-1
5,033333	8,028683E-1
5,050000	8,023078E-1
5,066667	8,023078E-1
5,083333	8,023078E-1
5,100000	8,003005E-1
5,116667	7,994570E-1
5,133333	7,987683E-1
5,150000	7,978875E-1
5,166667	7,970120E-1
5,183333	7,961738E-1
5,200000	7,951595E-1
5,216667	7,943534E-1
5,233333	7,936380E-1
5,250000	7,927412E-1
5,266667	7,919671E-1
5,283333	7,910275E-1
5,300000	7,902534E-1
5,316667	7,893672E-1
5,333333	7,885932E-1
5,350000	7,881447E-1
5,366667	7,873173E-1
5,383333	7,867247E-1
5,400000	7,864524E-1
5,416667	7,857264E-1
5,433333	7,855555E-1
5,450000	7,851979E-1
5,466667	7,849683E-1
5,483333	7,848936E-1
5,500000	7,847281E-1
5,516667	7,846480E-1
5,533333	7,846960E-1
5,550000	7,848028E-1
5,566667	7,849203E-1
5,583333	7,851391E-1
5,600000	7,855716E-1
5,616667	7,858331E-1
5,633333	7,864150E-1
5,650000	7,867567E-1
5,666667	7,870770E-1
5,683333	7,875895E-1
5,700000	7,880379E-1
5,716667	7,890309E-1
5,733333	7,893993E-1
5,750000	7,898744E-1
5,766667	7,906111E-1
5,783333	7,911770E-1
5,800000	7,917002E-1
5,816667	7,922874E-1
5,833333	7,930775E-1
5,850000	7,937662E-1
5,866667	7,942413E-1
5,883333	7,951648E-1
5,900000	7,957628E-1
5,916667	7,962112E-1
5,933333	7,967984E-1
5,950000	7,972736E-1
5,966667	7,976686E-1
5,983333	7,981224E-1
6,000000	7,987950E-1
6,016667	7,990620E-1
6,033333	7,993662E-1
6,050000	7,995584E-1
6,066667	7,999268E-1
6,083333	8,000763E-1
6,100000	8,002204E-1
6,116667	8,001136E-1
6,133333	8,003325E-1
6,150000	8,003165E-1
6,166667	8,001510E-1
6,183333	8,001136E-1
6,200000	7,999908E-1
6,216667	7,996225E-1
6,233333	7,997186E-1
6,250000	7,995104E-1
6,266667	7,990833E-1
6,283333	7,989819E-1
6,300000	7,983359E-1
6,316667	7,980797E-1
6,333333	7,977967E-1
6,350000	7,972575E-1
6,366667	7,970493E-1
6,383333	7,967450E-1
6,400000	7,963393E-1
6,416667	7,955973E-1
6,433333	7,953464E-1
6,450000	7,947912E-1
6,466667	7,943320E-1
6,483333	7,941132E-1
6,500000	7,935900E-1
6,516667	7,934298E-1
6,533333	7,930882E-1
6,550000	7,925276E-1
6,566667	7,920258E-1
6,583333	7,919297E-1
6,600000	7,916895E-1
6,616667	7,912677E-1
6,633333	7,908407E-1
6,650000	7,907980E-1
6,666667	7,905310E-1
6,683333	7,902908E-1
6,700000	7,900933E-1
6,716667	7,900345E-1
6,733333	7,898691E-1
6,750000	7,899651E-1
6,766667	7,899865E-1
6,783333	7,900399E-1
6,800000	7,902641E-1
6,816667	7,902374E-1
6,833333	7,903549E-1
6,850000	7,904243E-1
6,866667	7,906858E-1
6,883333	7,910382E-1
6,900000	7,910435E-1
6,916667	7,911289E-1
6,933333	7,914386E-1
6,950000	7,915453E-1
6,966667	7,918870E-1
6,983333	7,918443E-1
7,000000	7,921806E-1
7,016667	7,924315E-1
7,033333	7,925009E-1
7,050000	7,928800E-1
7,066667	7,928746E-1
7,083333	7,930188E-1
7,100000	7,933124E-1
7,116667	7,935686E-1
7,133333	7,934992E-1
7,150000	7,939370E-1
7,166667	7,941132E-1
7,183333	7,939744E-1
7,200000	7,940918E-1
7,216667	7,944708E-1
7,233333	7,943374E-1
7,250000	7,944068E-1
7,266667	7,947057E-1
7,283333	7,947912E-1
7,300000	7,947324E-1
7,316667	7,946470E-1
7,333333	7,944922E-1
7,350000	7,944975E-1
7,366667	7,946630E-1
7,383333	7,943908E-1
7,400000	7,943587E-1
7,416667	7,941399E-1
7,433333	7,943534E-1
7,450000	7,941505E-1
7,466667	7,940438E-1
7,483333	7,941399E-1
7,500000	7,939583E-1
7,516667	7,940491E-1
7,533333	7,940865E-1
7,550000	7,939317E-1
7,566667	7,940918E-1
7,583333	7,938783E-1
7,600000	7,938943E-1
7,616667	7,941132E-1
7,633333	7,941132E-1
7,650000	7,939904E-1
7,666667	7,940277E-1
7,683333	7,939850E-1
7,700000	7,941932E-1
7,716667	7,941399E-1
7,733333	7,939690E-1
7,750000	7,940544E-1
7,766667	7,941612E-1
7,783333	7,940758E-1
7,800000	7,941879E-1
7,816667	7,939477E-1
7,833333	7,941078E-1
7,850000	7,942253E-1
7,866667	7,941612E-1
7,883333	7,939797E-1
7,900000	7,941665E-1
7,916667	7,940438E-1
7,933333	7,940171E-1
7,950000	7,939210E-1
7,966667	7,941025E-1
7,983333	7,940064E-1
8,000000	7,939423E-1
8,016667	7,941665E-1
8,033333	7,939530E-1
8,050000	7,940064E-1
8,066667	7,941452E-1
8,083333	7,942146E-1
8,100000	7,940438E-1
8,116667	7,939957E-1
8,133333	7,939690E-1
8,150000	7,939637E-1
8,166667	7,942093E-1
8,183333	7,941772E-1
8,200000	7,941399E-1
8,216667	7,941185E-1
8,233333	7,938943E-1
8,250000	7,941025E-1
8,266667	7,941986E-1
8,283333	7,941078E-1
8,300000	7,940438E-1
8,316667	7,939637E-1
8,333333	7,941238E-1
8,350000	7,941238E-1
8,366667	7,941238E-1
8,383333	7,940971E-1
8,400000	7,939797E-1
8,416667	7,941078E-1
8,433333	7,941078E-1
8,450000	7,941078E-1
8,466667	7,940491E-1
8,483333	7,940171E-1
8,500000	7,939797E-1
8,516667	7,940117E-1
8,533333	7,941505E-1
8,550000	7,941719E-1
8,566667	7,941665E-1
8,583333	7,939210E-1
8,600000	7,940758E-1
8,616667	7,940117E-1
8,633333	7,940117E-1
8,650000	7,939583E-1
8,666667	7,939690E-1
8,683333	7,939744E-1
8,700000	7,941986E-1
8,716667	7,941238E-1
8,733333	7,941452E-1
8,750000	7,942146E-1
8,766667	7,939050E-1
8,783333	7,940491E-1
8,800000	7,939317E-1
8,816667	7,941559E-1
8,833333	7,940331E-1
8,850000	7,940384E-1
8,866667	7,940384E-1
8,883333	7,940064E-1
8,900000	7,939744E-1
8,916667	7,941078E-1
8,933333	7,942253E-1
8,950000	7,940384E-1
8,966667	7,941879E-1
8,983333	7,940651E-1
9,000000	7,941238E-1
9,016667	7,941292E-1
9,033333	7,939317E-1
9,050000	7,940011E-1
9,066667	7,941292E-1
9,083333	7,939583E-1
9,100000	7,939957E-1
9,116667	7,939637E-1
9,133333	7,941719E-1
9,150000	7,939530E-1
9,166667	7,940651E-1
9,183333	7,941612E-1
9,200000	7,941986E-1
9,216667	7,940064E-1
9,233333	7,940811E-1
9,250000	7,940224E-1
9,266667	7,941719E-1
9,283333	7,941505E-1
9,300000	7,940064E-1
9,316667	7,941185E-1
9,333333	7,940598E-1
9,350000	7,942039E-1
9,366667	7,939904E-1
9,383333	7,939050E-1
9,400000	7,941505E-1
9,416667	7,939370E-1
9,433333	7,941879E-1
9,450000	7,940277E-1
9,466667	7,940011E-1
9,483333	7,939103E-1
9,500000	7,940384E-1
9,516667	7,939690E-1
9,533333	7,941559E-1
9,550000	7,940598E-1
9,566667	7,941505E-1
9,583333	7,941345E-1
9,600000	7,941025E-1
9,616667	7,940971E-1
9,633333	7,941932E-1
9,650000	7,939583E-1
9,666667	7,939637E-1
9,683333	7,942093E-1
9,700000	7,941185E-1
9,716667	7,941078E-1
9,733333	7,941345E-1
9,750000	7,940811E-1
9,766667	7,939850E-1
9,783333	7,941025E-1
9,800000	7,940171E-1
9,816667	7,939850E-1
9,833333	7,940758E-1
9,850000	7,939850E-1
9,866667	7,940384E-1
9,883333	7,940651E-1
9,900000	7,941612E-1
9,916667	7,940651E-1
9,933333	7,940064E-1
9,950000	7,941238E-1
9,966667	7,940971E-1
9,983333	7,939583E-1
10,000000	7,939477E-1
10,016667	7,939317E-1
10,033333	7,939263E-1
10,050000	7,941078E-1
10,066667	7,939210E-1
10,083333	7,939370E-1
10,100000	7,940758E-1
10,116667	7,939690E-1
10,133333	7,941932E-1
10,150000	7,939370E-1
10,166667	7,939317E-1
10,183333	7,940171E-1
10,200000	7,940544E-1
10,216667	7,939850E-1
10,233333	7,939797E-1
10,250000	7,941345E-1
10,266667	7,939317E-1
10,283333	7,941719E-1
10,300000	7,942093E-1
10,316667	7,940811E-1
10,333333	7,939797E-1
10,350000	7,942253E-1
10,366667	7,939423E-1
10,383333	7,940491E-1
10,400000	7,941932E-1
10,416667	7,941292E-1
10,433333	7,940598E-1
10,450000	7,941132E-1
10,466667	7,942253E-1
10,483333	7,939957E-1
10,500000	7,942253E-1
10,516667	7,939797E-1
10,533333	7,941559E-1
10,550000	7,939797E-1
10,566667	7,941986E-1
10,583333	7,941932E-1
10,600000	7,940918E-1
10,616667	7,939904E-1
10,633333	7,940117E-1
10,650000	7,939904E-1
10,666667	7,939744E-1
10,683333	7,941559E-1
10,700000	7,941185E-1
10,716667	7,942146E-1
10,733333	7,942093E-1
10,750000	7,939477E-1
10,766667	7,940064E-1
10,783333	7,942253E-1
10,800000	7,940171E-1
10,816667	7,941559E-1
10,833333	7,940171E-1
10,850000	7,940865E-1
10,866667	7,941132E-1
10,883333	7,940491E-1
10,900000	7,940171E-1
10,916667	7,941559E-1
10,933333	7,941132E-1
10,950000	7,941826E-1
10,966667	7,941826E-1
10,983333	7,941826E-1
11,000000	7,941505E-1
11,016667	7,941238E-1
11,033333	7,940598E-1
11,050000	7,941345E-1
11,066667	7,939050E-1
11,083333	7,939156E-1
11,100000	7,940491E-1
11,116667	7,939690E-1
11,133333	7,941772E-1
11,150000	7,941185E-1
11,166667	7,941345E-1
11,183333	7,939530E-1
11,200000	7,940705E-1
11,216667	7,940384E-1
11,233333	7,940438E-1
11,250000	7,939797E-1
11,266667	7,941559E-1
11,283333	7,940064E-1
11,300000	7,942413E-1
11,316667	7,941292E-1
11,333333	7,941292E-1
11,350000	7,941292E-1
11,366667	7,941612E-1
11,383333	7,941238E-1
11,400000	7,940651E-1
11,416667	7,942306E-1
11,433333	7,940811E-1
11,450000	7,940171E-1
11,466667	7,940598E-1
11,483333	7,942787E-1
11,500000	7,942359E-1
11,516667	7,941345E-1
11,533333	7,942039E-1
11,550000	7,942199E-1
11,566667	7,940438E-1
11,583333	7,941505E-1
11,600000	7,940384E-1
11,616667	7,941719E-1
11,633333	7,941612E-1
11,650000	7,941399E-1
11,666667	7,941025E-1
11,683333	7,941665E-1
11,700000	7,940918E-1
11,716667	7,940544E-1
11,733333	7,940918E-1
11,750000	7,939690E-1
11,766667	7,939744E-1
11,783333	7,941292E-1
11,800000	7,939583E-1
11,816667	7,939477E-1
11,833333	7,941932E-1
11,850000	7,941772E-1
11,866667	7,941719E-1
11,883333	7,941238E-1
11,900000	7,941932E-1
11,916667	7,941399E-1
11,933333	7,941238E-1
11,950000	7,941292E-1
11,966667	7,939370E-1
11,983333	7,941879E-1
12,000000	7,940011E-1
12,016667	7,940064E-1
12,033333	7,940918E-1
12,050000	7,939210E-1
12,066667	7,939103E-1
12,083333	7,940224E-1
12,100000	7,941932E-1
12,116667	7,940331E-1
12,133333	7,939477E-1
12,150000	7,939050E-1
12,166667	7,940918E-1
12,183333	7,941452E-1
12,200000	7,938996E-1
12,216667	7,941879E-1
12,233333	7,941719E-1
12,250000	7,941879E-1
12,266667	7,941932E-1
12,283333	7,941612E-1
12,300000	7,942039E-1
12,316667	7,939583E-1
12,333333	7,941132E-1
12,350000	7,941399E-1
12,366667	7,941665E-1
12,383333	7,940865E-1
12,400000	7,941986E-1
12,416667	7,940758E-1
12,433333	7,942039E-1
12,450000	7,940064E-1
12,466667	7,939210E-1
12,483333	7,940758E-1
12,500000	7,942093E-1
12,516667	7,939263E-1
12,533333	7,939797E-1
12,550000	7,941826E-1
12,566667	7,941399E-1
12,583333	7,940705E-1
12,600000	7,941559E-1
12,616667	7,941559E-1
12,633333	7,942039E-1
12,650000	7,939156E-1
12,666667	7,940971E-1
12,683333	7,940491E-1
12,700000	7,939957E-1
12,716667	7,940064E-1
12,733333	7,940384E-1
12,750000	7,941025E-1
12,766667	7,941399E-1
12,783333	7,940277E-1
12,800000	7,940277E-1
12,816667	7,940277E-1
12,833333	7,940918E-1
12,850000	7,939423E-1
12,866667	7,940171E-1
12,883333	7,942093E-1
12,900000	7,940491E-1
12,916667	7,940011E-1
12,933333	7,940011E-1
12,950000	7,940011E-1
12,966667	7,940705E-1
12,983333	7,940598E-1
13,000000	7,939477E-1
13,016667	7,942146E-1
13,033333	7,940171E-1
13,050000	7,940117E-1
13,066667	7,940064E-1
13,083333	7,939637E-1
13,100000	7,940811E-1
13,116667	7,939797E-1
13,133333	7,942199E-1
13,150000	7,941879E-1
13,166667	7,941665E-1
13,183333	7,941238E-1
13,200000	7,939904E-1
13,216667	7,940277E-1
13,233333	7,941665E-1
13,250000	7,941345E-1
13,266667	7,940758E-1
13,283333	7,941986E-1
13,300000	7,939690E-1
13,316667	7,940544E-1
13,333333	7,941185E-1
13,350000	7,940544E-1
13,366667	7,941772E-1
13,383333	7,941078E-1
13,400000	7,941078E-1
13,416667	7,939477E-1
13,433333	7,941292E-1
13,450000	7,941612E-1
13,466667	7,942146E-1
13,483333	7,939263E-1
13,500000	7,940171E-1
13,516667	7,939904E-1
13,533333	7,942253E-1
13,550000	7,941665E-1
13,566667	7,939904E-1
13,583333	7,941399E-1
13,600000	7,940117E-1
13,616667	7,939370E-1
13,633333	7,941559E-1
13,650000	7,940438E-1
13,666667	7,940811E-1
13,683333	7,940491E-1
13,700000	7,942199E-1
13,716667	7,939637E-1
13,733333	7,941879E-1
13,750000	7,940224E-1
13,766667	7,940277E-1
13,783333	7,940705E-1
13,800000	7,941719E-1
13,816667	7,939797E-1
13,833333	7,940491E-1
13,850000	7,941986E-1
13,866667	7,941185E-1
13,883333	7,940438E-1
13,900000	7,939797E-1
13,916667	7,939370E-1
13,933333	7,939904E-1
13,950000	7,941185E-1
13,966667	7,939156E-1
13,983333	7,939477E-1
14,000000	7,940811E-1
14,016667	7,941879E-1
14,033333	7,940651E-1
14,050000	7,941025E-1
14,066667	7,939904E-1
14,083333	7,941612E-1
14,100000	7,938996E-1
14,116667	7,939797E-1
14,133333	7,939477E-1
14,150000	7,941612E-1
14,166667	7,940918E-1
14,183333	7,939637E-1
14,200000	7,938462E-1
14,216667	7,939477E-1
14,233333	7,940171E-1
14,250000	7,941025E-1
14,266667	7,938462E-1
14,283333	7,940171E-1
14,300000	7,938889E-1
14,316667	7,938889E-1
14,333333	7,939744E-1
14,350000	7,940277E-1
14,366667	7,939477E-1
14,383333	7,938195E-1
14,400000	7,939744E-1
14,416667	7,939370E-1
14,433333	7,939317E-1
14,450000	7,939263E-1
14,466667	7,940224E-1
14,483333	7,939477E-1
14,500000	7,940811E-1
14,516667	7,938836E-1
14,533333	7,940705E-1
14,550000	7,940865E-1
14,566667	7,939744E-1
14,583333	7,939156E-1
14,600000	7,940811E-1
14,616667	7,939744E-1
14,633333	7,939690E-1
14,650000	7,941132E-1
14,666667	7,940544E-1
14,683333	7,940331E-1
14,700000	7,939637E-1
14,716667	7,939957E-1
14,733333	7,941452E-1
14,750000	7,941665E-1
14,766667	7,941772E-1
14,783333	7,939637E-1
14,800000	7,940224E-1
14,816667	7,941612E-1
14,833333	7,941826E-1
14,850000	7,940438E-1
14,866667	7,941719E-1
14,883333	7,939744E-1
14,900000	7,941132E-1
14,916667	7,938996E-1
14,933333	7,941452E-1
14,950000	7,939690E-1
14,966667	7,940117E-1
14,983333	7,940331E-1
15,000000	7,939317E-1

